-2.794856278518798032e-02 -2.794856278518798032e-02
-2.794856278518798032e-02 -2.794856278518798032e-02
-2.794856278518798032e-02 -2.794856278518798032e-02
-2.794856278518798032e-02 -2.794856278518798032e-02
-2.794856278518798032e-02 -2.794856278518798032e-02
1.060461383393845273e-03 1.060461383393845273e-03
1.060461383393845273e-03 1.060461383393845273e-03
1.060461383393845273e-03 1.060461383393845273e-03
1.060461383393845273e-03 1.060461383393845273e-03
1.060461383393845273e-03 1.060461383393845273e-03
4.212032433454380130e-03 4.212032433454380130e-03
4.212032433454380130e-03 4.212032433454380130e-03
4.212032433454380130e-03 4.212032433454380130e-03
4.212032433454380130e-03 4.212032433454380130e-03
4.212032433454380130e-03 4.212032433454380130e-03
3.537247490397423064e-03 3.537247490397423064e-03
3.537247490397423064e-03 3.537247490397423064e-03
3.537247490397423064e-03 3.537247490397423064e-03
3.537247490397423064e-03 3.537247490397423064e-03
3.537247490397423064e-03 3.537247490397423064e-03
1.065977949942889828e-03 1.065977949942889828e-03
1.065977949942889828e-03 1.065977949942889828e-03
1.065977949942889828e-03 1.065977949942889828e-03
1.065977949942889828e-03 1.065977949942889828e-03
1.065977949942889828e-03 1.065977949942889828e-03
5.536721789099093884e-03 5.536721789099093884e-03
5.536721789099093884e-03 5.536721789099093884e-03
5.536721789099093884e-03 5.536721789099093884e-03
5.536721789099093884e-03 5.536721789099093884e-03
5.536721789099093884e-03 5.536721789099093884e-03
2.020829001544093440e-03 2.020829001544093440e-03
2.020829001544093440e-03 2.020829001544093440e-03
2.020829001544093440e-03 2.020829001544093440e-03
2.020829001544093440e-03 2.020829001544093440e-03
2.020829001544093440e-03 2.020829001544093440e-03
3.459760165723450680e-03 3.459760165723450680e-03
3.459760165723450680e-03 3.459760165723450680e-03
3.459760165723450680e-03 3.459760165723450680e-03
3.459760165723450680e-03 3.459760165723450680e-03
3.459760165723450680e-03 3.459760165723450680e-03
1.042418597045721056e-03 1.042418597045721056e-03
1.042418597045721056e-03 1.042418597045721056e-03
1.042418597045721056e-03 1.042418597045721056e-03
1.042418597045721056e-03 1.042418597045721056e-03
1.042418597045721056e-03 1.042418597045721056e-03
1.302912812246811948e-03 1.302912812246811948e-03
1.302912812246811948e-03 1.302912812246811948e-03
1.302912812246811948e-03 1.302912812246811948e-03
1.302912812246811948e-03 1.302912812246811948e-03
1.302912812246811948e-03 1.302912812246811948e-03
-1.285925667584687012e-03 -1.285925667584687012e-03
-1.285925667584687012e-03 -1.285925667584687012e-03
-1.285925667584687012e-03 -1.285925667584687012e-03
-1.285925667584687012e-03 -1.285925667584687012e-03
-1.285925667584687012e-03 -1.285925667584687012e-03
-1.100702943806838516e-03 -1.100702943806838516e-03
-1.100702943806838516e-03 -1.100702943806838516e-03
-1.100702943806838516e-03 -1.100702943806838516e-03
-1.100702943806838516e-03 -1.100702943806838516e-03
-1.100702943806838516e-03 -1.100702943806838516e-03
-2.745097766308784385e-03 -2.745097766308784385e-03
-2.745097766308784385e-03 -2.745097766308784385e-03
-2.745097766308784385e-03 -2.745097766308784385e-03
-2.745097766308784385e-03 -2.745097766308784385e-03
-2.745097766308784385e-03 -2.745097766308784385e-03
7.300574990950606290e-04 7.300574990950606290e-04
7.300574990950606290e-04 7.300574990950606290e-04
7.300574990950606290e-04 7.300574990950606290e-04
7.300574990950606290e-04 7.300574990950606290e-04
7.300574990950606290e-04 7.300574990950606290e-04
-1.267722935526562891e-03 -1.267722935526562891e-03
-1.267722935526562891e-03 -1.267722935526562891e-03
-1.267722935526562891e-03 -1.267722935526562891e-03
-1.267722935526562891e-03 -1.267722935526562891e-03
-1.267722935526562891e-03 -1.267722935526562891e-03
-1.487048685419636992e-03 -1.487048685419636992e-03
-1.487048685419636992e-03 -1.487048685419636992e-03
-1.487048685419636992e-03 -1.487048685419636992e-03
-1.487048685419636992e-03 -1.487048685419636992e-03
-1.487048685419636992e-03 -1.487048685419636992e-03
1.564484645414381762e-03 1.564484645414381762e-03
1.564484645414381762e-03 1.564484645414381762e-03
1.564484645414381762e-03 1.564484645414381762e-03
1.564484645414381762e-03 1.564484645414381762e-03
1.564484645414381762e-03 1.564484645414381762e-03
1.884330162295735694e-03 1.884330162295735694e-03
1.884330162295735694e-03 1.884330162295735694e-03
1.884330162295735694e-03 1.884330162295735694e-03
1.884330162295735694e-03 1.884330162295735694e-03
1.884330162295735694e-03 1.884330162295735694e-03
-3.068514233712338704e-04 -3.068514233712338704e-04
-3.068514233712338704e-04 -3.068514233712338704e-04
-3.068514233712338704e-04 -3.068514233712338704e-04
-3.068514233712338704e-04 -3.068514233712338704e-04
-3.068514233712338704e-04 -3.068514233712338704e-04
-1.791962815142433179e-03 -1.791962815142433179e-03
