223.09185791015625,-385.1426086425781
222.0918731689453,-385.1501159667969
221.09190368652344,-385.1576232910156
220.09193420410156,-385.1651306152344
219.0919647216797,-385.172607421875
218.0919952392578,-385.18011474609375
217.09202575683594,-385.1876220703125
216.092041015625,-385.19512939453125
215.09207153320312,-385.2026672363281
214.09210205078125,-385.2101745605469
213.0921173095703,-385.2176513671875
212.09214782714844,-385.22515869140625
211.09217834472656,-385.232666015625
210.0922088623047,-385.24017333984375
209.0922393798828,-385.2476806640625
208.09226989746094,-385.25518798828125
207.09228515625,-385.2626953125
206.09231567382812,-385.27020263671875
205.09234619140625,-385.2776794433594
204.09237670898438,-385.2851867675781
203.0924072265625,-385.2926940917969
202.09243774414062,-385.3002014160156
201.09246826171875,-385.3077087402344
200.0924835205078,-385.3152160644531
199.09251403808594,-385.3227233886719
198.09254455566406,-385.3302307128906
197.0925750732422,-385.33770751953125
196.0926055908203,-385.34521484375
195.09263610839844,-385.35272216796875
194.0926513671875,-385.3602294921875
193.09268188476562,-385.3677062988281
192.09271240234375,-385.3752136230469
191.09274291992188,-385.3827209472656
190.0927734375,-385.3902282714844
189.09280395507812,-385.3977355957031
188.09283447265625,-385.4052429199219
187.0928497314453,-385.4127197265625
186.09288024902344,-385.42022705078125
185.09291076660156,-385.427734375
184.0929412841797,-385.43524169921875
183.0929718017578,-385.4427490234375
182.09954833984375,-385.45074462890625
181.09959411621094,-385.4595031738281
180.09962463378906,-385.4682312011719
179.09967041015625,-385.47698974609375
178.09970092773438,-385.4857482910156
177.09974670410156,-385.4945068359375
176.0997772216797,-385.50323486328125
175.09982299804688,-385.5119934082031
174.099853515625,-385.520751953125
173.0998992919922,-385.5295104980469
172.0999298095703,-385.5382385253906
171.0999755859375,-385.5469970703125
170.10000610351562,-385.5557556152344
169.1000518798828,-385.56451416015625
168.10008239746094,-385.5732421875
167.10012817382812,-385.5820007324219
166.10015869140625,-385.59075927734375
165.10020446777344,-385.5995178222656
164.10023498535156,-385.6082458496094
163.10028076171875,-385.61700439453125
162.10031127929688,-385.6257629394531
161.10035705566406,-385.634521484375
160.0860595703125,-385.64288330078125
159.05331420898438,-385.6461181640625
158.02053833007812,-385.6429443359375
156.98782348632812,-385.6333312988281
155.95516967773438,-385.61724853515625
154.9226531982422,-385.5947265625
153.89028930664062,-385.5657653808594
152.85813903808594,-385.5303039550781
151.8262176513672,-385.48846435546875
150.79458618164062,-385.440185546875
149.7632598876953,-385.3854675292969
148.73231506347656,-385.32427978515625
147.70176696777344,-385.2566833496094
146.67166137695312,-385.1826477050781
145.64202880859375,-385.1021728515625
144.61293029785156,-385.01531982421875
143.5843963623047,-384.9220275878906
142.5564422607422,-384.82232666015625
141.52914428710938,-384.7161865234375
140.5025177001953,-384.6036376953125
139.4766387939453,-384.4846496582031
138.45152282714844,-384.35931396484375
137.42718505859375,-384.2275695800781
136.40370178222656,-384.0894470214844
135.381103515625,-383.9449157714844
134.3594207763672,-383.7940368652344
133.3386993408203,-383.6367492675781
132.31898498535156,-383.4731140136719
131.30029296875,-383.3031005859375
130.28269958496094,-383.1267395019531
129.26622009277344,-382.94403076171875
128.25091552734375,-382.7549743652344
127.2367935180664,-382.5596008300781
126.22393035888672,-382.3578796386719
125.21232604980469,-382.1498718261719
124.20204162597656,-381.935546875
123.19312286376953,-381.71490478515625
122.18559265136719,-381.48797607421875
121.17950439453125,-381.2547912597656
120.17489624023438,-381.0152893066406
119.17179107666016,-380.76953125
118.17023468017578,-380.51751708984375
117.1702880859375,-380.25927734375
116.17195892333984,-379.9947814941406
115.17530822753906,-379.7240905761719
114.18036651611328,-379.4471130371094
113.18717193603516,-379.1640319824219
112.19575500488281,-378.87469482421875
111.20616149902344,-378.5791931152344
110.21846008300781,-378.2774963378906
109.23263549804688,-377.96966552734375
108.2487564086914,-377.6556701660156
107.26685333251953,-377.3355712890625
106.28697204589844,-377.0093078613281
105.30913543701172,-376.6769714355469
104.33340454101562,-376.3385009765625
103.35981750488281,-375.9939880371094
102.38838195800781,-375.6434020996094
101.41915130615234,-375.2867431640625
100.45216369628906,-374.92401123046875
99.48746490478516,-374.5552978515625
98.52507781982422,-374.1805419921875
97.5650634765625,-373.7998046875
96.60743713378906,-373.4130859375
95.6522445678711,-373.0203857421875
94.69951629638672,-372.6217346191406
93.74930572509766,-372.2171936035156
92.80162048339844,-371.806640625
91.85652923583984,-371.3902282714844
90.91405487060547,-370.96795654296875
89.97422790527344,-370.5397644042969
89.037109375,-370.105712890625
88.10269165039062,-369.66583251953125
87.17105865478516,-369.2201232910156
86.24221801757812,-368.7686462402344
85.31620788574219,-368.31134033203125
84.39307403564453,-367.8482971191406
83.47285461425781,-367.37945556640625
82.55558013916016,-366.9048767089844
81.64128112792969,-366.42462158203125
80.72998809814453,-365.93865966796875
79.8217544555664,-365.447021484375
78.91659545898438,-364.94976806640625
78.01457214355469,-364.44677734375
77.1156997680664,-363.938232421875
76.22002410888672,-363.4240417480469
75.32757568359375,-362.904296875
74.43838500976562,-362.3789978027344
73.552490234375,-361.84814453125
72.66992950439453,-361.3117980957031
71.79071807861328,-360.76995849609375
70.9149169921875,-360.2226257324219
70.04254913330078,-359.6697998046875
69.17365264892578,-359.1116027832031
68.3082504272461,-358.5479736328125
67.4463882446289,-357.97894287109375
66.58808898925781,-357.404541015625
65.73339080810547,-356.82476806640625
64.88233184814453,-356.2397155761719
64.03494262695312,-355.64935302734375
63.19124984741211,-355.0537109375
62.351295471191406,-354.45281982421875
61.515098571777344,-353.8466796875
60.682716369628906,-353.2353820800781
59.854148864746094,-352.61883544921875
59.02945327758789,-351.9971618652344
58.208656311035156,-351.3703308105469
57.39178466796875,-350.7384338378906
56.57887649536133,-350.1014404296875
55.769954681396484,-349.4593811035156
54.965057373046875,-348.812255859375
54.164215087890625,-348.16015625
53.367462158203125,-347.5030517578125
52.5748176574707,-346.8409729003906
51.78632736206055,-346.1739807128906
51.002010345458984,-345.5021057128906
50.22190475463867,-344.8252868652344
49.44603729248047,-344.1436462402344
48.6744384765625,-343.4571838378906
47.90714645385742,-342.7658996582031
47.1441764831543,-342.06982421875
46.38557434082031,-341.3690490722656
45.63134765625,-340.66351318359375
44.88154983520508,-339.9532775878906
44.136199951171875,-339.23846435546875
43.39531707763672,-338.5189514160156
42.658939361572266,-337.7947998046875
41.927101135253906,-337.0661315917969
41.199825286865234,-336.33282470703125
40.477134704589844,-335.5950622558594
39.759071350097656,-334.8527526855469
39.045650482177734,-334.10601806640625
38.33690643310547,-333.3548278808594
37.63285827636719,-332.5992431640625
36.93354797363281,-331.8392333984375
36.23898696899414,-331.0749206542969
35.549217224121094,-330.3063049316406
34.864253997802734,-329.5333251953125
34.18413162231445,-328.75616455078125
33.50886917114258,-327.9747619628906
32.838497161865234,-327.1890869140625
32.173038482666016,-326.3993225097656
31.512531280517578,-325.6053771972656
30.85698127746582,-324.80731201171875
30.20642852783203,-324.0052490234375
29.56089973449707,-323.1990966796875
28.92041015625,-322.3888854980469
28.284992218017578,-321.5747375488281
27.654664993286133,-320.75665283203125
27.029457092285156,-319.9346008300781
26.409391403198242,-319.10870361328125
25.794498443603516,-318.2789306640625
25.184791564941406,-317.44537353515625
24.58030128479004,-316.6080017089844
23.981040954589844,-315.7668762207031
23.387046813964844,-314.9220275878906
22.7983455657959,-314.0734558105469
22.214941024780273,-313.22125244140625
21.636877059936523,-312.36541748046875
21.06415557861328,-311.5060119628906
20.496809005737305,-310.6430358886719
19.934865951538086,-309.77655029296875
19.378345489501953,-308.90655517578125
18.827245712280273,-308.0330810546875
18.28162956237793,-307.15625
17.74148178100586,-306.2759704589844
17.206850051879883,-305.392333984375
16.677732467651367,-304.50543212890625
16.154178619384766,-303.6152038574219
15.636173248291016,-302.72174072265625
15.123760223388672,-301.8250732421875
14.616958618164062,-300.92523193359375
14.115781784057617,-300.022216796875
13.620245933532715,-299.1160888671875
13.13037109375,-298.2069091796875
12.646196365356445,-297.2946472167969
12.167713165283203,-296.37939453125
11.694934844970703,-295.4612121582031
11.22790813446045,-294.5400695800781
10.766648292541504,-293.6160583496094
10.311172485351562,-292.68914794921875
9.861479759216309,-291.7593994140625
9.417588233947754,-290.826904296875
8.979541778564453,-289.89166259765625
8.547340393066406,-288.95367431640625
8.120986938476562,-288.01300048828125
7.700527191162109,-287.0697326660156
7.285961151123047,-286.1238098144531
6.877305030822754,-285.17535400390625
6.474574089050293,-284.2243347167969
6.077783584594727,-283.2708435058594
5.6869659423828125,-282.3148498535156
5.302105903625488,-281.3564758300781
4.923248291015625,-280.395751953125
4.550380706787109,-279.4326171875
4.183547019958496,-278.4671936035156
3.822734832763672,-277.49951171875
3.467972755432129,-276.52960205078125
3.1192626953125,-275.5574645996094
2.7766361236572266,-274.58319091796875
2.440092086791992,-273.6068115234375
2.1096601486206055,-272.6283264160156
1.7853307723999023,-271.6478271484375
1.4671287536621094,-270.665283203125
1.1550731658935547,-269.6808166503906
0.8491487503051758,-268.6943664550781
0.5494012832641602,-267.7060852050781
0.2558307647705078,-266.7159118652344
-0.031561851501464844,-265.7239074707031
-0.3127460479736328,-264.73016357421875
-0.5877361297607422,-263.7347106933594
-0.8565025329589844,-262.7375183105469
-1.1190433502197266,-261.73870849609375
-1.3753437995910645,-260.73822021484375
-1.6253886222839355,-259.7362060546875
-1.8691773414611816,-258.73260498046875
-2.10670804977417,-257.7275085449219
-2.3379526138305664,-256.72100830078125
-2.5629096031188965,-255.7130126953125
-2.7815628051757812,-254.7036590576172
-2.9939279556274414,-253.69297790527344
-3.1999731063842773,-252.68096923828125
-3.399700164794922,-251.66770935058594
-3.5930919647216797,-250.6531982421875
-3.7801637649536133,-249.6375274658203
-3.960886001586914,-248.6206817626953
-4.135256290435791,-247.60275268554688
-4.303260803222656,-246.58375549316406
-4.4649152755737305,-245.56370544433594
-4.620201110839844,-244.54269409179688
-4.769105911254883,-243.5207061767578
-4.911628723144531,-242.49783325195312
-5.047768592834473,-241.4740753173828
-5.1775102615356445,-240.44949340820312
-5.300854682922363,-239.42410278320312
-5.417800426483154,-238.3979949951172
-5.528332710266113,-237.37115478515625
-5.632466793060303,-236.34365844726562
-5.730186939239502,-235.31552124023438
-5.821476459503174,-234.28680419921875
-5.906337738037109,-233.25753784179688
-5.984785079956055,-232.22775268554688
-6.056802749633789,-231.19749450683594
-6.122391223907471,-230.16680908203125
-6.181549549102783,-229.1357421875
-6.234262466430664,-228.10433959960938
-6.280546188354492,-227.07261657714844
-6.320384502410889,-226.0406036376953
-6.353776931762695,-225.0083770751953
-6.380724906921387,-223.97596740722656
-6.401226997375488,-222.9434051513672
-6.415299415588379,-221.91073608398438
-6.422910690307617,-220.8780059814453
-6.4240922927856445,-219.84524536132812
-6.420430660247803,-218.8350830078125
-6.416505813598633,-217.8350830078125
-6.412581443786621,-216.83509826660156
-6.408657073974609,-215.83509826660156
-6.4047322273254395,-214.83511352539062
-6.400807857513428,-213.83511352539062
-6.396883010864258,-212.8351287841797
-6.392958641052246,-211.8351287841797
-6.389034271240234,-210.83514404296875
-6.3851094245910645,-209.83514404296875
-6.381185054779053,-208.8351593017578
-6.377260208129883,-207.8351593017578
-6.373335838317871,-206.83517456054688
-6.369411468505859,-205.83517456054688
-6.3654866218566895,-204.83518981933594
-6.361562252044678,-203.83518981933594
-6.357637405395508,-202.835205078125
-6.353713035583496,-201.835205078125
-6.349788665771484,-200.83522033691406
-6.3458638191223145,-199.83522033691406
-6.341939449310303,-198.83523559570312
-6.338014602661133,-197.83523559570312
-6.334090232849121,-196.8352508544922
-6.330165863037109,-195.8352508544922
-6.3262410163879395,-194.83526611328125
-6.322316646575928,-193.83526611328125
-6.318391799926758,-192.8352813720703
-6.314467430114746,-191.8352813720703
-6.310543060302734,-190.83529663085938
-6.3066182136535645,-189.83529663085938
-6.302693843841553,-188.83531188964844
-6.298768997192383,-187.83531188964844
-6.294844627380371,-186.8353271484375
-6.290920257568359,-185.8353271484375
-6.2869954109191895,-184.83534240722656
-6.283071041107178,-183.83534240722656
-6.279146194458008,-182.83534240722656
-6.275221824645996,-181.83534240722656
-6.271297454833984,-180.83535766601562
-6.2673726081848145,-179.83535766601562
-6.263448238372803,-178.83535766601562
-6.259523868560791,-177.8353729248047
-6.255599021911621,-176.8353729248047
-6.251674652099609,-175.83538818359375
-6.247750282287598,-174.83538818359375
-6.243825435638428,-173.8354034423828
-6.239901065826416,-172.8354034423828
-6.235976219177246,-171.83541870117188
-6.232051849365234,-170.83541870117188
-6.228127479553223,-169.83543395996094
-6.224202632904053,-168.83543395996094
-6.220278263092041,-167.83544921875
-6.216353416442871,-166.83544921875
-6.212429046630859,-165.83546447753906
-6.208504676818848,-164.83547973632812
-6.204579830169678,-163.83547973632812
-6.200655460357666,-162.8354949951172
-6.196730613708496,-161.8354949951172
-6.192806243896484,-160.8355255126953
-6.188881874084473,-159.83554077148438
-6.184957027435303,-158.83554077148438
-6.181032657623291,-157.83554077148438
-6.177107810974121,-156.83555603027344
-6.173183441162109,-155.8355712890625
-6.169259071350098,-154.8355712890625
-6.165334224700928,-153.8355712890625
-6.161409854888916,-152.83558654785156
-6.157485008239746,-151.83560180664062
-6.153560638427734,-150.83560180664062
-6.149636268615723,-149.83560180664062
-6.145711421966553,-148.8356170654297
-6.141787052154541,-147.83563232421875
-6.137862205505371,-146.83563232421875
-6.133937835693359,-145.83563232421875
-6.130013465881348,-144.8356475830078
