-7.507196068763732910e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.302952468395233154e-01 0.000000000000000000e+00 -2.261360775910690457e-01
1.507317423820495605e-01 0.000000000000000000e+00 -3.723460712452552057e-01
1.019003018736839294e-01 0.000000000000000000e+00 -2.960514280550249344e-01
8.709600567817687988e-02 0.000000000000000000e+00 -3.067779920493071133e-01
-1.608194410800933838e-02 0.000000000000000000e+00 -4.025829981708455296e-01
-5.897913128137588501e-02 0.000000000000000000e+00 -2.494921667273091587e-02
5.084064602851867676e-02 0.000000000000000000e+00 -2.341171773785196697e-01
-4.640679806470870972e-02 0.000000000000000000e+00 -1.536204269418084689e-01
-2.170141227543354034e-02 0.000000000000000000e+00 -1.733040658535710821e-01
1.258767694234848022e-01 0.000000000000000000e+00 -1.885245094189801074e-01
6.327491253614425659e-02 0.000000000000000000e+00 -1.443245971377476733e-01
1.521709710359573364e-01 0.000000000000000000e+00 -1.631104349536679765e-01
2.797403000295162201e-02 0.000000000000000000e+00 -1.527270910472564580e-01
-7.373989373445510864e-02 0.000000000000000000e+00 -1.313768668115267435e-01
-3.390963077545166016e-01 0.000000000000000000e+00 -1.431409304836479268e-01
-6.529242545366287231e-02 0.000000000000000000e+00 -1.252723396263272504e-01
6.114668212831020355e-05 0.000000000000000000e+00 -1.187053736559332690e-01
-6.890585273504257202e-02 0.000000000000000000e+00 1.176326809300499293e-01
7.439775764942169189e-02 0.000000000000000000e+00 1.048760060724877874e-01
4.111733660101890564e-02 0.000000000000000000e+00 9.968454198873220873e-02
-3.627741038799285889e-01 0.000000000000000000e+00 9.498345551765033368e-02
-9.404788166284561157e-02 0.000000000000000000e+00 8.404546002155893758e-02
-1.931186206638813019e-02 0.000000000000000000e+00 8.061301443785322263e-02
-1.054569482803344727e-01 0.000000000000000000e+00 6.537192378330658471e-02
-5.216862261295318604e-02 0.000000000000000000e+00 5.862302247631068219e-02
-2.255919761955738068e-02 0.000000000000000000e+00 5.192776433873747682e-02
1.070075929164886475e-01 0.000000000000000000e+00 4.512682064642051932e-02
-3.243198096752166748e-01 0.000000000000000000e+00 3.720593438321415786e-02
-3.333829343318939209e-02 0.000000000000000000e+00 -3.169961554771931478e-02
-8.758454024791717529e-02 0.000000000000000000e+00 -2.325716277538966009e-02
8.958677202463150024e-02 0.000000000000000000e+00 -1.755315941592797482e-02
-9.642373025417327881e-02 0.000000000000000000e+00 9.650505554713072545e-03
-7.463286817073822021e-02 0.000000000000000000e+00 -8.470662190569517094e-03
-1.036610528826713562e-01 0.000000000000000000e+00 -2.927686087125509762e-02
-9.138494729995727539e-02 0.000000000000000000e+00 -5.650010642069630551e-02
-3.101942837238311768e-01 0.000000000000000000e+00 -9.336013494365832943e-02
-1.886296719312667847e-01 0.000000000000000000e+00 -1.426002178319966673e-01
-4.212059378623962402e-01 0.000000000000000000e+00 -1.960168725799230904e-01
6.739778444170951843e-03 0.000000000000000000e+00 -2.518637192659006763e-01
-4.010636508464813232e-01 0.000000000000000000e+00 -3.090822632654653956e-01
-2.749422192573547363e-01 0.000000000000000000e+00 -3.645148418725840944e-01
-5.982877016067504883e-01 0.000000000000000000e+00 -4.190278863892945016e-01
-3.318525552749633789e-01 0.000000000000000000e+00 -4.763502741337441448e-01
-2.956215143203735352e-01 0.000000000000000000e+00 -5.207485347748278537e-01
-2.145506143569946289e-01 0.000000000000000000e+00 -4.640555601612557646e-01
-3.596469759941101074e-01 0.000000000000000000e+00 -4.103065161534705241e-01
-5.814094841480255127e-02 0.000000000000000000e+00 -3.537898922893964460e-01
-1.070626899600028992e-01 0.000000000000000000e+00 -3.026359044175149227e-01
-5.555049777030944824e-01 0.000000000000000000e+00 -2.470612203862591061e-01
-3.207567036151885986e-01 0.000000000000000000e+00 -1.966634786540947533e-01
-3.627480566501617432e-01 0.000000000000000000e+00 -1.512721878776460416e-01
-1.768634319305419922e-01 0.000000000000000000e+00 -1.139834711665353995e-01
-1.920208036899566650e-01 0.000000000000000000e+00 -1.067328269420876191e-01
-3.642809689044952393e-01 0.000000000000000000e+00 -1.206672084268737011e-01
-1.631800979375839233e-01 0.000000000000000000e+00 -1.565975050187664586e-01
-2.195483297109603882e-01 0.000000000000000000e+00 -2.042826484885806038e-01
-3.579663932323455811e-01 0.000000000000000000e+00 -2.564263787192898603e-01
-2.657448053359985352e-01 0.000000000000000000e+00 -3.126107857695876735e-01
-2.814875543117523193e-01 0.000000000000000000e+00 -3.667658341044051640e-01
-4.701477885246276855e-01 0.000000000000000000e+00 -4.208031384528652663e-01
-2.702210843563079834e-01 0.000000000000000000e+00 -4.782692472026819352e-01
-5.310629606246948242e-01 0.000000000000000000e+00 -5.202054244435247998e-01
-4.185959100723266602e-01 0.000000000000000000e+00 -4.634628511290330155e-01
-2.332484871149063110e-01 0.000000000000000000e+00 -4.096175056568810979e-01
-1.781218349933624268e-01 0.000000000000000000e+00 -3.531964983046366746e-01
-2.218699455261230469e-01 0.000000000000000000e+00 -3.019475619038354264e-01
-3.110257089138031006e-01 0.000000000000000000e+00 -2.463029473013121362e-01
-2.897019684314727783e-01 0.000000000000000000e+00 -1.962307719191480337e-01
-4.391891658306121826e-01 0.000000000000000000e+00 -1.513053600495196660e-01
-1.008294150233268738e-01 0.000000000000000000e+00 -1.145034723343749811e-01
-1.051772832870483398e-01 0.000000000000000000e+00 -1.083033548501643323e-01
-2.326407134532928467e-01 0.000000000000000000e+00 -1.221466857890836921e-01
-3.086012899875640869e-01 0.000000000000000000e+00 -1.577894299072300777e-01
-3.406083583831787109e-01 0.000000000000000000e+00 -2.051290314082609700e-01
-1.606819629669189453e-01 0.000000000000000000e+00 -2.572666244910246092e-01
-2.114599794149398804e-01 0.000000000000000000e+00 -3.130378029339154766e-01
-5.099928379058837891e-01 0.000000000000000000e+00 -3.673079364799858859e-01
-2.517658174037933350e-01 0.000000000000000000e+00 -4.210288792698935745e-01
-4.685266315937042236e-01 0.000000000000000000e+00 -4.785223766380951038e-01
-4.822463989257812500e-01 0.000000000000000000e+00 -5.188079268274722322e-01
-5.330815911293029785e-01 0.000000000000000000e+00 -4.618039151053424107e-01
-2.864623367786407471e-01 0.000000000000000000e+00 -4.079485515382511585e-01
-7.857427746057510376e-02 0.000000000000000000e+00 -3.515138287761818692e-01
-2.237959206104278564e-01 0.000000000000000000e+00 -3.003303621821215019e-01
-1.332767307758331299e-01 0.000000000000000000e+00 -2.450653421239419316e-01
-2.393583208322525024e-01 0.000000000000000000e+00 -1.953477985924547966e-01
-2.095621526241302490e-01 0.000000000000000000e+00 -1.505793492432825065e-01
-2.899321615695953369e-01 0.000000000000000000e+00 -1.141322360418204618e-01
-1.094349324703216553e-01 0.000000000000000000e+00 -1.080563149294316710e-01
-4.397396370768547058e-02 0.000000000000000000e+00 -1.222485652270889483e-01
7.506043184548616409e-04 0.000000000000000000e+00 -1.580303009404434578e-01
-3.455414772033691406e-01 0.000000000000000000e+00 -2.057221654263571564e-01
-2.466136217117309570e-01 0.000000000000000000e+00 -2.575830790982577834e-01
-1.306447535753250122e-01 0.000000000000000000e+00 -3.138151385013448480e-01
-3.296866416931152344e-01 0.000000000000000000e+00 -3.682722254250788696e-01
-3.988452553749084473e-01 0.000000000000000000e+00 -4.225412362020487533e-01
-2.528111636638641357e-01 0.000000000000000000e+00 -4.799984615118432218e-01
-3.830126523971557617e-01 0.000000000000000000e+00 -5.178041636084144139e-01
-3.905401527881622314e-01 0.000000000000000000e+00 -4.609012059721973587e-01
-3.425007164478302002e-01 0.000000000000000000e+00 -4.067349691538061918e-01
-4.284296631813049316e-01 0.000000000000000000e+00 -3.501797764158103288e-01
-3.963094353675842285e-01 0.000000000000000000e+00 -2.987757575606216909e-01
-5.034235119819641113e-01 0.000000000000000000e+00 -2.432049406989477969e-01
-4.215340912342071533e-01 0.000000000000000000e+00 -1.931584886379768828e-01
-3.614245951175689697e-01 0.000000000000000000e+00 -1.484548922144418581e-01
-3.714844584465026855e-01 0.000000000000000000e+00 -1.123714793267609896e-01
-1.762588322162628174e-01 0.000000000000000000e+00 -1.067166329271774655e-01
-1.176382824778556824e-01 0.000000000000000000e+00 -1.579076782886324748e-01
-1.545786410570144653e-01 0.000000000000000000e+00 -5.127423033048434942e-01
-3.189068138599395752e-01 0.000000000000000000e+00 -2.215411083189582631e-01
-2.792093455791473389e-01 0.000000000000000000e+00 -2.057782385597710650e-01
-4.721564054489135742e-01 0.000000000000000000e+00 -4.227972369863182145e-01
2.887921966612339020e-02 0.000000000000000000e+00 -1.666513977291391724e-01
-9.452434629201889038e-02 0.000000000000000000e+00 -4.991611731075158431e-01
-1.987542062997817993e-01 0.000000000000000000e+00 -3.350157665922562367e-01
-2.384535521268844604e-01 0.000000000000000000e+00 -3.700367864914329563e-01
-3.537538349628448486e-01 0.000000000000000000e+00 -4.406150268956746108e-01
-5.392579734325408936e-02 0.000000000000000000e+00 2.501107464026926935e-02
-9.103196114301681519e-02 0.000000000000000000e+00 4.542197337783910327e-01
4.355835169553756714e-02 0.000000000000000000e+00 3.072838674817577886e-01
3.791138902306556702e-02 0.000000000000000000e+00 1.905030916030705790e-01
-1.058717295527458191e-01 0.000000000000000000e+00 2.202645940957336512e-01
-2.072678059339523315e-01 0.000000000000000000e+00 3.786377773846316686e-01
-1.171624362468719482e-01 0.000000000000000000e+00 3.718200236973190909e-01
-2.177637517452239990e-01 0.000000000000000000e+00 5.127548356358017229e-02
9.254945814609527588e-02 0.000000000000000000e+00 4.640936153799274377e-01
1.067343503236770630e-01 0.000000000000000000e+00 2.020419428389676197e-01
-5.890046805143356323e-02 0.000000000000000000e+00 9.031255856020915795e-02
1.800009012222290039e-01 0.000000000000000000e+00 2.129217222217208993e-01
2.747205197811126709e-01 0.000000000000000000e+00 3.014172685891930992e-01
3.676827251911163330e-01 0.000000000000000000e+00 3.958244096910786269e-01
3.617643713951110840e-01 0.000000000000000000e+00 5.037981658452933553e-01
2.513958513736724854e-01 0.000000000000000000e+00 4.251875320349369769e-01
6.767854839563369751e-02 0.000000000000000000e+00 3.086008097337643030e-01
-3.094228543341159821e-02 0.000000000000000000e+00 -1.974556912432867684e-01
-1.598410457372665405e-01 0.000000000000000000e+00 -1.083965916627222525e-01
-1.287589967250823975e-01 0.000000000000000000e+00 -5.826215344946857055e-02
-2.770378254354000092e-02 0.000000000000000000e+00 -1.150675748311586061e-01
-1.063008382916450500e-01 0.000000000000000000e+00 -2.088342726384301296e-01
-2.219928242266178131e-02 0.000000000000000000e+00 -3.084967394168393051e-01
1.765375733375549316e-01 0.000000000000000000e+00 -4.093982122345115049e-01
-1.009716540575027466e-01 0.000000000000000000e+00 -4.896623840940287908e-01
9.541647136211395264e-02 0.000000000000000000e+00 -3.887031014621710190e-01
-1.903956383466720581e-01 0.000000000000000000e+00 -2.880847500533775807e-01
1.375083476305007935e-01 0.000000000000000000e+00 -1.876178567655362728e-01
-2.158608883619308472e-01 0.000000000000000000e+00 -8.814677250258762253e-02
